node_id,node_type,node_type_name
3803,1,paper
3804,1,paper
3805,1,paper
3806,1,paper
3807,1,paper
3808,1,paper
3809,1,paper
3810,1,paper
3811,1,paper
3812,1,paper
3813,1,paper
3814,1,paper
3815,1,paper
3816,1,paper
3817,1,paper
3818,1,paper
3819,1,paper
3820,1,paper
3821,1,paper
3822,1,paper
3823,1,paper
3824,1,paper
3825,1,paper
3826,1,paper
3827,1,paper
3828,1,paper
3829,1,paper
3830,1,paper
3831,1,paper
3832,1,paper
3833,1,paper
3834,1,paper
3835,1,paper
3836,1,paper
3837,1,paper
3838,1,paper
3839,1,paper
3840,1,paper
3841,1,paper
3842,1,paper
3843,1,paper
3844,1,paper
3845,1,paper
3846,1,paper
3847,1,paper
3848,1,paper
3849,1,paper
3850,1,paper
3851,1,paper
3852,1,paper
3853,1,paper
3854,1,paper
3855,1,paper
3856,1,paper
3857,1,paper
3858,1,paper
3859,1,paper
3860,1,paper
3861,1,paper
3862,1,paper
3863,1,paper
3864,1,paper
3865,1,paper
3866,1,paper
3867,1,paper
3868,1,paper
3869,1,paper
3870,1,paper
3871,1,paper
3872,1,paper
3873,1,paper
3874,1,paper
3875,1,paper
3876,1,paper
3877,1,paper
3878,1,paper
3879,1,paper
3880,1,paper
3881,1,paper
3882,1,paper
3883,1,paper
3884,1,paper
3885,1,paper
3886,1,paper
3887,1,paper
3888,1,paper
3889,1,paper
3890,1,paper
3891,1,paper
3892,1,paper
3893,1,paper
3894,1,paper
3895,1,paper
3896,1,paper
3897,1,paper
3898,1,paper
3899,1,paper
3900,1,paper
3901,1,paper
3902,1,paper
3903,1,paper
3904,1,paper
3905,1,paper
3906,1,paper
3907,1,paper
3908,1,paper
3909,1,paper
3910,1,paper
3911,1,paper
3912,1,paper
3913,1,paper
3914,1,paper
3915,1,paper
3916,1,paper
3917,1,paper
3918,1,paper
3919,1,paper
3920,1,paper
3921,1,paper
3922,1,paper
3923,1,paper
3924,1,paper
3925,1,paper
3926,1,paper
3927,1,paper
3928,1,paper
3929,1,paper
3930,1,paper
3931,1,paper
3932,1,paper
3933,1,paper
3934,1,paper
3935,1,paper
3936,1,paper
3937,1,paper
3938,1,paper
3939,1,paper
3940,1,paper
3941,1,paper
3942,1,paper
3943,1,paper
3944,1,paper
3945,1,paper
3946,1,paper
3947,1,paper
3948,1,paper
3949,1,paper
3950,1,paper
3951,1,paper
3952,1,paper
3953,1,paper
3954,1,paper
3955,1,paper
3956,1,paper
3957,1,paper
3958,1,paper
3959,1,paper
3960,1,paper
3961,1,paper
3962,1,paper
3963,1,paper
3964,1,paper
3965,1,paper
3966,1,paper
3967,1,paper
3968,1,paper
3969,1,paper
3970,1,paper
3971,1,paper
3972,1,paper
3973,1,paper
3974,1,paper
3975,1,paper
3976,1,paper
3977,1,paper
3978,1,paper
3979,1,paper
3980,1,paper
3981,1,paper
3982,1,paper
3983,1,paper
3984,1,paper
3985,1,paper
3986,1,paper
3987,1,paper
3988,1,paper
3989,1,paper
3990,1,paper
3991,1,paper
3992,1,paper
3993,1,paper
3994,1,paper
3995,1,paper
3996,1,paper
3997,1,paper
3998,1,paper
3999,1,paper
4000,1,paper
4001,1,paper
4002,1,paper
4003,1,paper
4004,1,paper
4005,1,paper
4006,1,paper
4007,1,paper
4008,1,paper
4009,1,paper
4010,1,paper
4011,1,paper
4012,1,paper
4013,1,paper
4014,1,paper
4015,1,paper
4016,1,paper
4017,1,paper
4018,1,paper
4019,1,paper
4020,1,paper
4021,1,paper
4022,1,paper
4023,1,paper
4024,1,paper
4025,1,paper
4026,1,paper
4027,1,paper
4028,1,paper
4029,1,paper
4030,1,paper
4031,1,paper
4032,1,paper
4033,1,paper
4034,1,paper
4035,1,paper
4036,1,paper
4037,1,paper
4038,1,paper
4039,1,paper
4040,1,paper
4041,1,paper
4042,1,paper
4043,1,paper
4044,1,paper
4045,1,paper
4046,1,paper
4047,1,paper
4048,1,paper
4049,1,paper
4050,1,paper
4051,1,paper
4052,1,paper
4053,1,paper
4054,1,paper
4055,1,paper
4056,1,paper
4057,1,paper
4058,1,paper
4059,1,paper
4060,1,paper
4061,1,paper
4062,1,paper
4063,1,paper
4064,1,paper
4065,1,paper
4066,1,paper
4067,1,paper
4068,1,paper
4069,1,paper
4070,1,paper
4071,1,paper
4072,1,paper
4073,1,paper
4074,1,paper
4075,1,paper
4076,1,paper
4077,1,paper
4078,1,paper
4079,1,paper
4080,1,paper
4081,1,paper
4082,1,paper
4083,1,paper
4084,1,paper
4085,1,paper
4086,1,paper
4087,1,paper
4088,1,paper
4089,1,paper
4090,1,paper
4091,1,paper
4092,1,paper
4093,1,paper
4094,1,paper
4095,1,paper
4096,1,paper
4097,1,paper
4098,1,paper
4099,1,paper
4100,1,paper
4101,1,paper
4102,1,paper
4103,1,paper
4104,1,paper
4105,1,paper
4106,1,paper
4107,1,paper
4108,1,paper
4109,1,paper
4110,1,paper
4111,1,paper
4112,1,paper
4113,1,paper
4114,1,paper
4115,1,paper
4116,1,paper
4117,1,paper
4118,1,paper
4119,1,paper
4120,1,paper
4121,1,paper
4122,1,paper
4123,1,paper
4124,1,paper
4125,1,paper
4126,1,paper
4127,1,paper
4128,1,paper
4129,1,paper
4130,1,paper
4131,1,paper
4132,1,paper
4133,1,paper
4134,1,paper
4135,1,paper
4136,1,paper
4137,1,paper
4138,1,paper
4139,1,paper
4140,1,paper
4141,1,paper
4142,1,paper
4143,1,paper
4144,1,paper
4145,1,paper
4146,1,paper
4147,1,paper
4148,1,paper
4149,1,paper
4150,1,paper
4151,1,paper
4152,1,paper
4153,1,paper
4154,1,paper
4155,1,paper
4156,1,paper
4157,1,paper
4158,1,paper
4159,1,paper
4160,1,paper
4161,1,paper
4162,1,paper
4163,1,paper
4164,1,paper
4165,1,paper
4166,1,paper
4167,1,paper
4168,1,paper
4169,1,paper
4170,1,paper
4171,1,paper
4172,1,paper
4173,1,paper
4174,1,paper
4175,1,paper
4176,1,paper
4177,1,paper
4178,1,paper
4179,1,paper
4180,1,paper
4181,1,paper
4182,1,paper
4183,1,paper
4184,1,paper
4185,1,paper
4186,1,paper
4187,1,paper
4188,1,paper
4189,1,paper
4190,1,paper
4191,1,paper
4192,1,paper
4193,1,paper
4194,1,paper
4195,1,paper
4196,1,paper
4197,1,paper
4198,1,paper
4199,1,paper
4200,1,paper
4201,1,paper
4202,1,paper
4203,1,paper
4204,1,paper
4205,1,paper
4206,1,paper
4207,1,paper
4208,1,paper
4209,1,paper
4210,1,paper
4211,1,paper
4212,1,paper
4213,1,paper
4214,1,paper
4215,1,paper
4216,1,paper
4217,1,paper
4218,1,paper
4219,1,paper
4220,1,paper
4221,1,paper
4222,1,paper
4223,1,paper
4224,1,paper
4225,1,paper
4226,1,paper
4227,1,paper
4228,1,paper
4229,1,paper
4230,1,paper
4231,1,paper
4232,1,paper
4233,1,paper
4234,1,paper
4235,1,paper
4236,1,paper
4237,1,paper
4238,1,paper
4239,1,paper
4240,1,paper
4241,1,paper
4242,1,paper
4243,1,paper
4244,1,paper
4245,1,paper
4246,1,paper
4247,1,paper
4248,1,paper
4249,1,paper
4250,1,paper
4251,1,paper
4252,1,paper
4253,1,paper
4254,1,paper
4255,1,paper
4256,1,paper
4257,1,paper
4258,1,paper
4259,1,paper
4260,1,paper
4261,1,paper
4262,1,paper
4263,1,paper
4264,1,paper
4265,1,paper
4266,1,paper
4267,1,paper
4268,1,paper
4269,1,paper
4270,1,paper
4271,1,paper
4272,1,paper
4273,1,paper
4274,1,paper
4275,1,paper
4276,1,paper
4277,1,paper
4278,1,paper
4279,1,paper
4280,1,paper
4281,1,paper
4282,1,paper
4283,1,paper
4284,1,paper
4285,1,paper
4286,1,paper
4287,1,paper
4288,1,paper
4289,1,paper
4290,1,paper
4291,1,paper
4292,1,paper
4293,1,paper
4294,1,paper
4295,1,paper
4296,1,paper
4297,1,paper
4298,1,paper
4299,1,paper
4300,1,paper
4301,1,paper
4302,1,paper
4303,1,paper
4304,1,paper
4305,1,paper
4306,1,paper
4307,1,paper
4308,1,paper
4309,1,paper
4310,1,paper
4311,1,paper
4312,1,paper
4313,1,paper
4314,1,paper
4315,1,paper
4316,1,paper
4317,1,paper
4318,1,paper
4319,1,paper
4320,1,paper
4321,1,paper
4322,1,paper
4323,1,paper
4324,1,paper
4325,1,paper
4326,1,paper
4327,1,paper
4328,1,paper
4329,1,paper
4330,1,paper
4331,1,paper
4332,1,paper
4333,1,paper
4334,1,paper
4335,1,paper
4336,1,paper
4337,1,paper
4338,1,paper
4339,1,paper
4340,1,paper
4341,1,paper
4342,1,paper
4343,1,paper
4344,1,paper
4345,1,paper
4346,1,paper
4347,1,paper
4348,1,paper
4349,1,paper
4350,1,paper
4351,1,paper
4352,1,paper
4353,1,paper
4354,1,paper
4355,1,paper
4356,1,paper
4357,1,paper
4358,1,paper
4359,1,paper
4360,1,paper
4361,1,paper
4362,1,paper
4363,1,paper
4364,1,paper
4365,1,paper
4366,1,paper
4367,1,paper
4368,1,paper
4369,1,paper
4370,1,paper
4371,1,paper
4372,1,paper
4373,1,paper
4374,1,paper
4375,1,paper
4376,1,paper
4377,1,paper
4378,1,paper
4379,1,paper
4380,1,paper
4381,1,paper
4382,1,paper
4383,1,paper
4384,1,paper
4385,1,paper
4386,1,paper
4387,1,paper
4388,1,paper
4389,1,paper
4390,1,paper
4391,1,paper
4392,1,paper
4393,1,paper
4394,1,paper
4395,1,paper
4396,1,paper
4397,1,paper
4398,1,paper
4399,1,paper
4400,1,paper
4401,1,paper
4402,1,paper
4403,1,paper
4404,1,paper
4405,1,paper
4406,1,paper
4407,1,paper
4408,1,paper
4409,1,paper
4410,1,paper
4411,1,paper
4412,1,paper
4413,1,paper
4414,1,paper
4415,1,paper
4416,1,paper
4417,1,paper
4418,1,paper
4419,1,paper
4420,1,paper
4421,1,paper
4422,1,paper
4423,1,paper
4424,1,paper
4425,1,paper
4426,1,paper
4427,1,paper
4428,1,paper
4429,1,paper
4430,1,paper
4431,1,paper
4432,1,paper
4433,1,paper
4434,1,paper
4435,1,paper
4436,1,paper
4437,1,paper
4438,1,paper
4439,1,paper
4440,1,paper
4441,1,paper
4442,1,paper
4443,1,paper
4444,1,paper
4445,1,paper
4446,1,paper
4447,1,paper
4448,1,paper
4449,1,paper
4450,1,paper
4451,1,paper
4452,1,paper
4453,1,paper
4454,1,paper
4455,1,paper
4456,1,paper
4457,1,paper
4458,1,paper
4459,1,paper
4460,1,paper
4461,1,paper
4462,1,paper
4463,1,paper
4464,1,paper
4465,1,paper
4466,1,paper
4467,1,paper
4468,1,paper
4469,1,paper
4470,1,paper
4471,1,paper
4472,1,paper
4473,1,paper
4474,1,paper
4475,1,paper
4476,1,paper
4477,1,paper
4478,1,paper
4479,1,paper
4480,1,paper
4481,1,paper
4482,1,paper
4483,1,paper
4484,1,paper
4485,1,paper
4486,1,paper
4487,1,paper
4488,1,paper
4489,1,paper
4490,1,paper
4491,1,paper
4492,1,paper
4493,1,paper
4494,1,paper
4495,1,paper
4496,1,paper
4497,1,paper
4498,1,paper
4499,1,paper
4500,1,paper
4501,1,paper
4502,1,paper
4503,1,paper
4504,1,paper
4505,1,paper
4506,1,paper
4507,1,paper
4508,1,paper
4509,1,paper
4510,1,paper
4511,1,paper
4512,1,paper
4513,1,paper
4514,1,paper
4515,1,paper
4516,1,paper
4517,1,paper
4518,1,paper
4519,1,paper
4520,1,paper
4521,1,paper
4522,1,paper
4523,1,paper
4524,1,paper
4525,1,paper
4526,1,paper
4527,1,paper
4528,1,paper
4529,1,paper
4530,1,paper
4531,1,paper
4532,1,paper
4533,1,paper
4534,1,paper
4535,1,paper
4536,1,paper
4537,1,paper
4538,1,paper
4539,1,paper
4540,1,paper
4541,1,paper
4542,1,paper
4543,1,paper
4544,1,paper
4545,1,paper
4546,1,paper
4547,1,paper
4548,1,paper
4549,1,paper
4550,1,paper
4551,1,paper
4552,1,paper
4553,1,paper
4554,1,paper
4555,1,paper
4556,1,paper
4557,1,paper
4558,1,paper
4559,1,paper
4560,1,paper
4561,1,paper
4562,1,paper
4563,1,paper
4564,1,paper
4565,1,paper
4566,1,paper
4567,1,paper
4568,1,paper
4569,1,paper
4570,1,paper
4571,1,paper
4572,1,paper
4573,1,paper
4574,1,paper
4575,1,paper
4576,1,paper
4577,1,paper
4578,1,paper
4579,1,paper
4580,1,paper
4581,1,paper
4582,1,paper
4583,1,paper
4584,1,paper
4585,1,paper
4586,1,paper
4587,1,paper
4588,1,paper
4589,1,paper
4590,1,paper
4591,1,paper
4592,1,paper
4593,1,paper
4594,1,paper
4595,1,paper
4596,1,paper
4597,1,paper
4598,1,paper
4599,1,paper
4600,1,paper
4601,1,paper
4602,1,paper
4603,1,paper
4604,1,paper
4605,1,paper
4606,1,paper
4607,1,paper
4608,1,paper
4609,1,paper
4610,1,paper
4611,1,paper
4612,1,paper
4613,1,paper
4614,1,paper
4615,1,paper
4616,1,paper
4617,1,paper
4618,1,paper
4619,1,paper
4620,1,paper
4621,1,paper
4622,1,paper
4623,1,paper
4624,1,paper
4625,1,paper
4626,1,paper
4627,1,paper
4628,1,paper
4629,1,paper
4630,1,paper
4631,1,paper
4632,1,paper
4633,1,paper
4634,1,paper
4635,1,paper
4636,1,paper
4637,1,paper
4638,1,paper
4639,1,paper
4640,1,paper
4641,1,paper
4642,1,paper
4643,1,paper
4644,1,paper
4645,1,paper
4646,1,paper
4647,1,paper
4648,1,paper
4649,1,paper
4650,1,paper
4651,1,paper
4652,1,paper
4653,1,paper
4654,1,paper
4655,1,paper
4656,1,paper
4657,1,paper
4658,1,paper
4659,1,paper
4660,1,paper
4661,1,paper
4662,1,paper
4663,1,paper
4664,1,paper
4665,1,paper
4666,1,paper
4667,1,paper
4668,1,paper
4669,1,paper
4670,1,paper
4671,1,paper
4672,1,paper
4673,1,paper
4674,1,paper
4675,1,paper
4676,1,paper
4677,1,paper
4678,1,paper
4679,1,paper
4680,1,paper
4681,1,paper
4682,1,paper
4683,1,paper
4684,1,paper
4685,1,paper
4686,1,paper
4687,1,paper
4688,1,paper
4689,1,paper
4690,1,paper
4691,1,paper
4692,1,paper
4693,1,paper
4694,1,paper
4695,1,paper
4696,1,paper
4697,1,paper
4698,1,paper
4699,1,paper
4700,1,paper
4701,1,paper
4702,1,paper
4703,1,paper
4704,1,paper
4705,1,paper
4706,1,paper
4707,1,paper
4708,1,paper
4709,1,paper
4710,1,paper
4711,1,paper
4712,1,paper
4713,1,paper
4714,1,paper
4715,1,paper
4716,1,paper
4717,1,paper
4718,1,paper
4719,1,paper
4720,1,paper
4721,1,paper
4722,1,paper
4723,1,paper
4724,1,paper
4725,1,paper
4726,1,paper
4727,1,paper
4728,1,paper
4729,1,paper
4730,1,paper
4731,1,paper
4732,1,paper
4733,1,paper
4734,1,paper
4735,1,paper
4736,1,paper
4737,1,paper
4738,1,paper
4739,1,paper
4740,1,paper
4741,1,paper
4742,1,paper
4743,1,paper
4744,1,paper
4745,1,paper
4746,1,paper
4747,1,paper
4748,1,paper
4749,1,paper
4750,1,paper
4751,1,paper
4752,1,paper
4753,1,paper
4754,1,paper
4755,1,paper
4756,1,paper
4757,1,paper
4758,1,paper
4759,1,paper
4760,1,paper
4761,1,paper
4762,1,paper
4763,1,paper
4764,1,paper
4765,1,paper
4766,1,paper
4767,1,paper
4768,1,paper
4769,1,paper
4770,1,paper
4771,1,paper
4772,1,paper
4773,1,paper
4774,1,paper
4775,1,paper
4776,1,paper
4777,1,paper
4778,1,paper
4779,1,paper
4780,1,paper
4781,1,paper
4782,1,paper
4783,1,paper
4784,1,paper
4785,1,paper
4786,1,paper
4787,1,paper
4788,1,paper
4789,1,paper
4790,1,paper
4791,1,paper
4792,1,paper
4793,1,paper
4794,1,paper
4795,1,paper
4796,1,paper
4797,1,paper
4798,1,paper
4799,1,paper
4800,1,paper
4801,1,paper
4802,1,paper
4803,1,paper
4804,1,paper
4805,1,paper
4806,1,paper
4807,1,paper
4808,1,paper
4809,1,paper
4810,1,paper
4811,1,paper
4812,1,paper
4813,1,paper
4814,1,paper
4815,1,paper
4816,1,paper
4817,1,paper
4818,1,paper
4819,1,paper
4820,1,paper
4821,1,paper
4822,1,paper
4823,1,paper
4824,1,paper
4825,1,paper
4826,1,paper
4827,1,paper
4828,1,paper
4829,1,paper
4830,1,paper
4831,1,paper
4832,1,paper
4833,1,paper
4834,1,paper
4835,1,paper
4836,1,paper
4837,1,paper
4838,1,paper
4839,1,paper
4840,1,paper
4841,1,paper
4842,1,paper
4843,1,paper
4844,1,paper
4845,1,paper
4846,1,paper
4847,1,paper
4848,1,paper
4849,1,paper
4850,1,paper
4851,1,paper
4852,1,paper
4853,1,paper
4854,1,paper
4855,1,paper
4856,1,paper
4857,1,paper
4858,1,paper
4859,1,paper
4860,1,paper
4861,1,paper
4862,1,paper
4863,1,paper
4864,1,paper
4865,1,paper
4866,1,paper
4867,1,paper
4868,1,paper
4869,1,paper
4870,1,paper
4871,1,paper
4872,1,paper
4873,1,paper
4874,1,paper
4875,1,paper
4876,1,paper
4877,1,paper
4878,1,paper
4879,1,paper
4880,1,paper
4881,1,paper
4882,1,paper
4883,1,paper
4884,1,paper
4885,1,paper
4886,1,paper
4887,1,paper
4888,1,paper
4889,1,paper
4890,1,paper
4891,1,paper
4892,1,paper
4893,1,paper
4894,1,paper
4895,1,paper
4896,1,paper
4897,1,paper
4898,1,paper
4899,1,paper
4900,1,paper
4901,1,paper
4902,1,paper
4903,1,paper
4904,1,paper
4905,1,paper
4906,1,paper
4907,1,paper
4908,1,paper
4909,1,paper
4910,1,paper
4911,1,paper
4912,1,paper
4913,1,paper
4914,1,paper
4915,1,paper
4916,1,paper
4917,1,paper
4918,1,paper
4919,1,paper
4920,1,paper
4921,1,paper
4922,1,paper
4923,1,paper
4924,1,paper
4925,1,paper
4926,1,paper
4927,1,paper
4928,1,paper
4929,1,paper
4930,1,paper
4931,1,paper
4932,1,paper
4933,1,paper
4934,1,paper
4935,1,paper
4936,1,paper
4937,1,paper
4938,1,paper
4939,1,paper
4940,1,paper
4941,1,paper
4942,1,paper
4943,1,paper
4944,1,paper
4945,1,paper
4946,1,paper
4947,1,paper
4948,1,paper
4949,1,paper
4950,1,paper
4951,1,paper
4952,1,paper
4953,1,paper
4954,1,paper
4955,1,paper
4956,1,paper
4957,1,paper
4958,1,paper
4959,1,paper
4960,1,paper
4961,1,paper
4962,1,paper
4963,1,paper
4964,1,paper
4965,1,paper
4966,1,paper
4967,1,paper
4968,1,paper
4969,1,paper
4970,1,paper
4971,1,paper
4972,1,paper
4973,1,paper
4974,1,paper
4975,1,paper
4976,1,paper
4977,1,paper
4978,1,paper
4979,1,paper
4980,1,paper
4981,1,paper
4982,1,paper
4983,1,paper
4984,1,paper
4985,1,paper
4986,1,paper
4987,1,paper
4988,1,paper
4989,1,paper
4990,1,paper
4991,1,paper
4992,1,paper
4993,1,paper
4994,1,paper
4995,1,paper
4996,1,paper
4997,1,paper
4998,1,paper
4999,1,paper
5000,1,paper
5001,1,paper
5002,1,paper
5003,1,paper
5004,1,paper
5005,1,paper
5006,1,paper
5007,1,paper
5008,1,paper
5009,1,paper
5010,1,paper
5011,1,paper
5012,1,paper
5013,1,paper
5014,1,paper
5015,1,paper
5016,1,paper
5017,1,paper
5018,1,paper
5019,1,paper
5020,1,paper
5021,1,paper
5022,1,paper
5023,1,paper
5024,1,paper
5025,1,paper
5026,1,paper
5027,1,paper
5028,1,paper
5029,1,paper
5030,1,paper
5031,1,paper
5032,1,paper
5033,1,paper
5034,1,paper
5035,1,paper
5036,1,paper
5037,1,paper
5038,1,paper
5039,1,paper
5040,1,paper
5041,1,paper
5042,1,paper
5043,1,paper
5044,1,paper
5045,1,paper
5046,1,paper
5047,1,paper
5048,1,paper
5049,1,paper
5050,1,paper
5051,1,paper
5052,1,paper
5053,1,paper
5054,1,paper
5055,1,paper
5056,1,paper
5057,1,paper
5058,1,paper
5059,1,paper
5060,1,paper
5061,1,paper
5062,1,paper
5063,1,paper
5064,1,paper
5065,1,paper
5066,1,paper
5067,1,paper
5068,1,paper
5069,1,paper
5070,1,paper
5071,1,paper
5072,1,paper
5073,1,paper
5074,1,paper
5075,1,paper
5076,1,paper
5077,1,paper
5078,1,paper
5079,1,paper
5080,1,paper
5081,1,paper
5082,1,paper
5083,1,paper
5084,1,paper
5085,1,paper
5086,1,paper
5087,1,paper
5088,1,paper
5089,1,paper
5090,1,paper
5091,1,paper
5092,1,paper
5093,1,paper
5094,1,paper
5095,1,paper
5096,1,paper
5097,1,paper
5098,1,paper
5099,1,paper
5100,1,paper
5101,1,paper
5102,1,paper
5103,1,paper
5104,1,paper
5105,1,paper
5106,1,paper
5107,1,paper
5108,1,paper
5109,1,paper
5110,1,paper
5111,1,paper
5112,1,paper
5113,1,paper
5114,1,paper
5115,1,paper
5116,1,paper
5117,1,paper
5118,1,paper
5119,1,paper
5120,1,paper
5121,1,paper
5122,1,paper
5123,1,paper
5124,1,paper
5125,1,paper
5126,1,paper
5127,1,paper
5128,1,paper
5129,1,paper
5130,1,paper
5131,1,paper
5132,1,paper
5133,1,paper
5134,1,paper
5135,1,paper
5136,1,paper
5137,1,paper
5138,1,paper
5139,1,paper
5140,1,paper
5141,1,paper
5142,1,paper
5143,1,paper
5144,1,paper
5145,1,paper
5146,1,paper
5147,1,paper
5148,1,paper
5149,1,paper
5150,1,paper
5151,1,paper
5152,1,paper
5153,1,paper
5154,1,paper
5155,1,paper
5156,1,paper
5157,1,paper
5158,1,paper
5159,1,paper
5160,1,paper
5161,1,paper
5162,1,paper
5163,1,paper
5164,1,paper
5165,1,paper
5166,1,paper
5167,1,paper
5168,1,paper
5169,1,paper
5170,1,paper
5171,1,paper
5172,1,paper
5173,1,paper
5174,1,paper
5175,1,paper
5176,1,paper
5177,1,paper
5178,1,paper
5179,1,paper
5180,1,paper
5181,1,paper
5182,1,paper
5183,1,paper
5184,1,paper
5185,1,paper
5186,1,paper
5187,1,paper
5188,1,paper
5189,1,paper
5190,1,paper
5191,1,paper
5192,1,paper
5193,1,paper
5194,1,paper
5195,1,paper
5196,1,paper
5197,1,paper
5198,1,paper
5199,1,paper
5200,1,paper
5201,1,paper
5202,1,paper
5203,1,paper
5204,1,paper
5205,1,paper
5206,1,paper
5207,1,paper
5208,1,paper
5209,1,paper
5210,1,paper
5211,1,paper
5212,1,paper
5213,1,paper
5214,1,paper
5215,1,paper
5216,1,paper
5217,1,paper
5218,1,paper
5219,1,paper
5220,1,paper
5221,1,paper
5222,1,paper
5223,1,paper
5224,1,paper
5225,1,paper
5226,1,paper
5227,1,paper
5228,1,paper
5229,1,paper
5230,1,paper
5231,1,paper
5232,1,paper
5233,1,paper
5234,1,paper
5235,1,paper
5236,1,paper
5237,1,paper
5238,1,paper
5239,1,paper
5240,1,paper
5241,1,paper
5242,1,paper
5243,1,paper
5244,1,paper
5245,1,paper
5246,1,paper
5247,1,paper
5248,1,paper
5249,1,paper
5250,1,paper
5251,1,paper
5252,1,paper
5253,1,paper
5254,1,paper
5255,1,paper
5256,1,paper
5257,1,paper
5258,1,paper
5259,1,paper
5260,1,paper
5261,1,paper
5262,1,paper
5263,1,paper
5264,1,paper
5265,1,paper
5266,1,paper
5267,1,paper
5268,1,paper
5269,1,paper
5270,1,paper
5271,1,paper
5272,1,paper
5273,1,paper
5274,1,paper
5275,1,paper
5276,1,paper
5277,1,paper
5278,1,paper
5279,1,paper
5280,1,paper
5281,1,paper
5282,1,paper
5283,1,paper
5284,1,paper
5285,1,paper
5286,1,paper
5287,1,paper
5288,1,paper
5289,1,paper
5290,1,paper
5291,1,paper
5292,1,paper
5293,1,paper
5294,1,paper
5295,1,paper
5296,1,paper
5297,1,paper
5298,1,paper
5299,1,paper
5300,1,paper
5301,1,paper
5302,1,paper
5303,1,paper
5304,1,paper
5305,1,paper
5306,1,paper
5307,1,paper
5308,1,paper
5309,1,paper
5310,1,paper
5311,1,paper
5312,1,paper
5313,1,paper
5314,1,paper
5315,1,paper
5316,1,paper
5317,1,paper
5318,1,paper
5319,1,paper
5320,1,paper
5321,1,paper
5322,1,paper
5323,1,paper
5324,1,paper
5325,1,paper
5326,1,paper
5327,1,paper
5328,1,paper
5329,1,paper
5330,1,paper
5331,1,paper
5332,1,paper
5333,1,paper
5334,1,paper
5335,1,paper
5336,1,paper
5337,1,paper
5338,1,paper
5339,1,paper
5340,1,paper
5341,1,paper
5342,1,paper
5343,1,paper
5344,1,paper
5345,1,paper
5346,1,paper
5347,1,paper
5348,1,paper
5349,1,paper
5350,1,paper
5351,1,paper
5352,1,paper
5353,1,paper
5354,1,paper
5355,1,paper
5356,1,paper
5357,1,paper
5358,1,paper
5359,1,paper
5360,1,paper
5361,1,paper
5362,1,paper
5363,1,paper
5364,1,paper
5365,1,paper
5366,1,paper
5367,1,paper
5368,1,paper
5369,1,paper
5370,1,paper
5371,1,paper
5372,1,paper
5373,1,paper
5374,1,paper
5375,1,paper
5376,1,paper
5377,1,paper
5378,1,paper
5379,1,paper
5380,1,paper
5381,1,paper
5382,1,paper
5383,1,paper
5384,1,paper
5385,1,paper
5386,1,paper
5387,1,paper
5388,1,paper
5389,1,paper
5390,1,paper
5391,1,paper
5392,1,paper
5393,1,paper
5394,1,paper
5395,1,paper
5396,1,paper
5397,1,paper
5398,1,paper
5399,1,paper
5400,1,paper
5401,1,paper
5402,1,paper
5403,1,paper
5404,1,paper
5405,1,paper
5406,1,paper
5407,1,paper
5408,1,paper
5409,1,paper
5410,1,paper
5411,1,paper
5412,1,paper
5413,1,paper
5414,1,paper
5415,1,paper
5416,1,paper
5417,1,paper
5418,1,paper
5419,1,paper
5420,1,paper
5421,1,paper
5422,1,paper
5423,1,paper
5424,1,paper
5425,1,paper
5426,1,paper
5427,1,paper
5428,1,paper
5429,1,paper
5430,1,paper
5431,1,paper
5432,1,paper
5433,1,paper
5434,1,paper
5435,1,paper
5436,1,paper
5437,1,paper
5438,1,paper
5439,1,paper
5440,1,paper
5441,1,paper
5442,1,paper
5443,1,paper
5444,1,paper
5445,1,paper
5446,1,paper
5447,1,paper
5448,1,paper
5449,1,paper
5450,1,paper
5451,1,paper
5452,1,paper
5453,1,paper
5454,1,paper
5455,1,paper
5456,1,paper
5457,1,paper
5458,1,paper
5459,1,paper
5460,1,paper
5461,1,paper
5462,1,paper
5463,1,paper
5464,1,paper
5465,1,paper
5466,1,paper
5467,1,paper
5468,1,paper
5469,1,paper
5470,1,paper
5471,1,paper
5472,1,paper
5473,1,paper
5474,1,paper
5475,1,paper
5476,1,paper
5477,1,paper
5478,1,paper
5479,1,paper
5480,1,paper
5481,1,paper
5482,1,paper
5483,1,paper
5484,1,paper
5485,1,paper
5486,1,paper
5487,1,paper
5488,1,paper
5489,1,paper
5490,1,paper
5491,1,paper
5492,1,paper
5493,1,paper
5494,1,paper
5495,1,paper
5496,1,paper
5497,1,paper
5498,1,paper
5499,1,paper
5500,1,paper
5501,1,paper
5502,1,paper
5503,1,paper
5504,1,paper
5505,1,paper
5506,1,paper
5507,1,paper
5508,1,paper
5509,1,paper
5510,1,paper
5511,1,paper
5512,1,paper
5513,1,paper
5514,1,paper
5515,1,paper
5516,1,paper
5517,1,paper
5518,1,paper
5519,1,paper
5520,1,paper
5521,1,paper
5522,1,paper
5523,1,paper
5524,1,paper
5525,1,paper
5526,1,paper
5527,1,paper
5528,1,paper
5529,1,paper
5530,1,paper
5531,1,paper
5532,1,paper
5533,1,paper
5534,1,paper
5535,1,paper
5536,1,paper
5537,1,paper
5538,1,paper
5539,1,paper
5540,1,paper
5541,1,paper
5542,1,paper
5543,1,paper
5544,1,paper
5545,1,paper
5546,1,paper
5547,1,paper
5548,1,paper
5549,1,paper
5550,1,paper
